x,signal_A,signal_B,combined_clean,noisy_input
4.128921987547308214e-01,1.109759218468112790e-01,0.000000000000000000e+00,1.109759218468112790e-01,1.019485200451490048e+00
4.130142839702112267e-01,1.253664494718469691e-01,0.000000000000000000e+00,1.253664494718469691e-01,2.639776588022126891e-01
4.131363691856916320e-01,1.396582295605009461e-01,0.000000000000000000e+00,1.396582295605009461e-01,-5.200607262211889292e-01
4.132584544011720373e-01,1.538416407290516541e-01,0.000000000000000000e+00,1.538416407290516541e-01,2.060424721656480551e-01
4.133805396166524426e-01,1.679071345543563520e-01,0.000000000000000000e+00,1.679071345543563520e-01,1.962898345789906296e-01
4.135026248321328479e-01,1.818452420815571124e-01,0.000000000000000000e+00,1.818452420815571124e-01,3.256195905352552433e-01
4.136247100476132532e-01,1.956465802846460156e-01,0.000000000000000000e+00,1.956465802846460156e-01,-3.912857894351564614e-01
4.137467952630936585e-01,2.093018584755478584e-01,0.000000000000000000e+00,2.093018584755478584e-01,-7.044982232320289306e-01
4.138688804785740638e-01,2.228018846570806732e-01,0.000000000000000000e+00,2.228018846570806732e-01,3.202197070863014861e-01
4.139909656940544691e-01,2.361375718155546422e-01,0.000000000000000000e+00,2.361375718155546422e-01,2.299627820153236080e-01
4.141130509095348744e-01,2.492999441485662659e-01,0.000000000000000000e+00,2.492999441485662659e-01,2.505449573001861108e-01
4.142351361250152797e-01,2.622801432236372410e-01,0.000000000000000000e+00,2.622801432236372410e-01,8.783604905342177194e-01
4.143572213404956850e-01,2.750694340634061152e-01,0.000000000000000000e+00,2.750694340634061152e-01,-6.100268557554132665e-01
4.144793065559760903e-01,2.876592111531255935e-01,0.000000000000000000e+00,2.876592111531255935e-01,8.940754407458084696e-01
4.146013917714564956e-01,3.000410043661924098e-01,0.000000000000000000e+00,3.000410043661924098e-01,-1.458955196441983349e-01
4.147234769869369009e-01,3.122064848036199547e-01,0.000000000000000000e+00,3.122064848036199547e-01,7.507324529358416765e-02
4.148455622024173062e-01,3.241474705432690895e-01,0.000000000000000000e+00,3.241474705432690895e-01,-1.713201474074932396e-01
4.149676474178977115e-01,3.358559322947719528e-01,0.000000000000000000e+00,3.358559322947719528e-01,3.896278469983229242e-01
4.150897326333781168e-01,3.473239989561859309e-01,-0.000000000000000000e+00,3.473239989561859309e-01,-7.961667259237704686e-01
4.152118178488585221e-01,3.585439630683807666e-01,-0.000000000000000000e+00,3.585439630683807666e-01,1.769253089606459550e-02
4.153339030643389274e-01,3.695082861632680848e-01,-0.000000000000000000e+00,3.695082861632680848e-01,6.005435899205635586e-02
4.154559882798193327e-01,3.802096040021094026e-01,-0.000000000000000000e+00,3.802096040021094026e-01,1.138567725420026155e+00
4.155780734952997379e-01,3.906407317000376578e-01,-0.000000000000000000e+00,3.906407317000376578e-01,4.810596179723685140e-01
4.157001587107801432e-01,4.007946687332126778e-01,-0.000000000000000000e+00,4.007946687332126778e-01,8.181056556309944661e-01
4.158222439262605485e-01,4.106646038249303077e-01,-0.000000000000000000e+00,4.106646038249303077e-01,4.142278924568318921e-01
4.159443291417409538e-01,4.202439197071844990e-01,-0.000000000000000000e+00,4.202439197071844990e-01,-2.090963031704441977e-01
4.160664143572213591e-01,4.295261977541712239e-01,-0.000000000000000000e+00,4.295261977541712239e-01,9.738491186641198283e-01
4.161884995727017644e-01,4.385052224844606106e-01,-0.000000000000000000e+00,4.385052224844606106e-01,-6.875958275607990666e-02
4.163105847881821697e-01,4.471749859283633555e-01,-0.000000000000000000e+00,4.471749859283633555e-01,1.314289814647084942e-01
4.164326700036625750e-01,4.555296918575237886e-01,-0.000000000000000000e+00,4.555296918575237886e-01,5.647895591432636753e-01
4.165547552191429803e-01,4.635637598733719500e-01,-0.000000000000000000e+00,4.635637598733719500e-01,1.030887033541635578e+00
4.166768404346233856e-01,4.712718293516034995e-01,-0.000000000000000000e+00,4.712718293516034995e-01,3.504411033819569976e-01
4.167989256501037909e-01,4.786487632396155267e-01,-0.000000000000000000e+00,4.786487632396155267e-01,1.384963602429580831e+00
4.169210108655841962e-01,4.856896517041617845e-01,-0.000000000000000000e+00,4.856896517041617845e-01,1.428026026729022901e-01
4.170430960810646015e-01,4.923898156263695758e-01,-0.000000000000000000e+00,4.923898156263695758e-01,8.917433877991486346e-01
4.171651812965450068e-01,4.987448099416209035e-01,-0.000000000000000000e+00,4.987448099416209035e-01,5.009145905120427900e-01
4.172872665120254121e-01,5.047504268216014278e-01,-0.000000000000000000e+00,5.047504268216014278e-01,1.432753529749053012e+00
4.174093517275058174e-01,5.104026986962145740e-01,-0.000000000000000000e+00,5.104026986962145740e-01,6.390463066528040414e-01
4.175314369429862227e-01,5.156979011129217971e-01,-0.000000000000000000e+00,5.156979011129217971e-01,-6.106897897207362869e-01
4.176535221584666280e-01,5.206325554313698811e-01,-0.000000000000000000e+00,5.206325554313698811e-01,1.173633681317074462e+00
4.177756073739470333e-01,5.252034313511459995e-01,-0.000000000000000000e+00,5.252034313511459995e-01,4.762743233468295090e-01
4.178976925894274386e-01,5.294075492706561414e-01,-0.000000000000000000e+00,5.294075492706561414e-01,1.975704026296264404e-01
4.180197778049078439e-01,5.332421824752692219e-01,-0.000000000000000000e+00,5.332421824752692219e-01,1.267021039627772350e+00
4.181418630203882492e-01,5.367048591529146595e-01,-0.000000000000000000e+00,5.367048591529146595e-01,3.379196775352135695e-01
4.182639482358686545e-01,5.397933642355055017e-01,-0.000000000000000000e+00,5.397933642355055017e-01,8.997854101329105792e-01
4.183860334513490598e-01,5.425057410646246803e-01,-0.000000000000000000e+00,5.425057410646246803e-01,8.147574948601821188e-02
4.185081186668294650e-01,5.448402928800745171e-01,-0.000000000000000000e+00,5.448402928800745171e-01,4.316221678328191480e-02
4.186302038823098703e-01,5.467955841299516617e-01,-0.000000000000000000e+00,5.467955841299516617e-01,1.633144640480118426e+00
4.187522890977902756e-01,5.483704416011083715e-01,-0.000000000000000000e+00,5.483704416011083715e-01,7.615079924349693608e-02
4.188743743132706809e-01,5.495639553689215528e-01,-0.000000000000000000e+00,5.495639553689215528e-01,1.987013935184405722e-01
4.189964595287510862e-01,5.503754795654272058e-01,-0.000000000000000000e+00,5.503754795654272058e-01,-4.746169955551826636e-01
4.191185447442314915e-01,5.508046329650319040e-01,-0.000000000000000000e+00,5.508046329650319040e-01,1.528793979369725609e+00
4.192406299597118968e-01,5.508512993871009789e-01,-0.000000000000000000e+00,5.508512993871009789e-01,7.896502933641600386e-01
4.193627151751923021e-01,5.505156279148721854e-01,-0.000000000000000000e+00,5.505156279148721854e-01,6.931834079864303000e-01
4.194848003906727074e-01,5.497980329302630809e-01,-0.000000000000000000e+00,5.497980329302630809e-01,1.134881079277440197e+00
4.196068856061531127e-01,5.486991939642694716e-01,-0.000000000000000000e+00,5.486991939642694716e-01,-2.489027476362908331e-01
4.197289708216335180e-01,5.472200553627756259e-01,-0.000000000000000000e+00,5.472200553627756259e-01,2.225919862109731473e-01
4.198510560371139233e-01,5.453618257677393943e-01,-0.000000000000000000e+00,5.453618257677393943e-01,4.904991870180329672e-01
4.199731412525943286e-01,5.431259774138221808e-01,-0.000000000000000000e+00,5.431259774138221808e-01,-3.859566530232543258e-01
4.200952264680747339e-01,5.405142452406849207e-01,0.000000000000000000e+00,5.405142452406849207e-01,1.327370521050655672e+00
4.202173116835551392e-01,5.375286258212834678e-01,0.000000000000000000e+00,5.375286258212834678e-01,5.264711957052631286e-01
4.203393968990355445e-01,5.341713761066497757e-01,0.000000000000000000e+00,5.341713761066497757e-01,3.401981943533496366e-01
4.204614821145159498e-01,5.304450119877214265e-01,0.000000000000000000e+00,5.304450119877214265e-01,6.721803057286914740e-01
4.205835673299963551e-01,5.263523066750115387e-01,0.000000000000000000e+00,5.263523066750115387e-01,7.480293607293203584e-02
4.207056525454767604e-01,5.218962888969052027e-01,0.000000000000000000e+00,5.218962888969052027e-01,5.489640911846849214e-01
4.208277377609571657e-01,5.170802409176094017e-01,0.000000000000000000e+00,5.170802409176094017e-01,2.573603369119105366e+00
4.209498229764375710e-01,5.119076963759016108e-01,0.000000000000000000e+00,5.119076963759016108e-01,8.747169145233822940e-01
4.210719081919179763e-01,5.063824379458301550e-01,0.000000000000000000e+00,5.063824379458301550e-01,1.507369073726425368e+00
4.211939934073983816e-01,5.005084948208361473e-01,0.000000000000000000e+00,5.005084948208361473e-01,2.874586213472839491e-01
4.213160786228787869e-01,4.942901400227386888e-01,0.000000000000000000e+00,4.942901400227386888e-01,4.334874594417603699e-02
4.214381638383591921e-01,4.877318875372175788e-01,0.000000000000000000e+00,4.877318875372175788e-01,6.735540411602132238e-01
4.215602490538395974e-01,4.808384892775457997e-01,0.000000000000000000e+00,4.808384892775457997e-01,-3.241844767768751190e-01
4.216823342693200027e-01,4.736149318784439455e-01,0.000000000000000000e+00,4.736149318784439455e-01,-9.105597273890326804e-01
4.218044194848004080e-01,4.660664333220758682e-01,0.000000000000000000e+00,4.660664333220758682e-01,9.050219363353591007e-01
4.219265047002808133e-01,4.581984393982488357e-01,0.000000000000000000e+00,4.581984393982488357e-01,8.430013263815865354e-01
4.220485899157612186e-01,4.500166200011148643e-01,0.000000000000000000e+00,4.500166200011148643e-01,9.503273530529579016e-01
4.221706751312416239e-01,4.415268652647349468e-01,0.000000000000000000e+00,4.415268652647349468e-01,4.584287891787329206e-01
4.222927603467220292e-01,4.327352815398879948e-01,0.000000000000000000e+00,4.327352815398879948e-01,1.619758901467685197e+00
4.224148455622024345e-01,4.236481872148820660e-01,0.000000000000000000e+00,4.236481872148820660e-01,3.712512749803130729e-01
4.225369307776828398e-01,4.142721083829204454e-01,0.000000000000000000e+00,4.142721083829204454e-01,8.189326390857371019e-02
4.226590159931632451e-01,4.046137743589748870e-01,0.000000000000000000e+00,4.046137743589748870e-01,-1.399285454645420979e+00
4.227811012086436504e-01,3.946801130489675513e-01,0.000000000000000000e+00,3.946801130489675513e-01,3.663805924570225914e-01
4.229031864241240557e-01,3.844782461744731816e-01,0.000000000000000000e+00,3.844782461744731816e-01,8.836049172102802274e-01
4.230252716396044610e-01,3.740154843559236886e-01,0.000000000000000000e+00,3.740154843559236886e-01,3.781322034796224529e-01
4.231473568550848663e-01,3.632993220577448445e-01,0.000000000000000000e+00,3.632993220577448445e-01,1.037832362725801261e+00
4.232694420705652716e-01,3.523374323986067647e-01,0.000000000000000000e+00,3.523374323986067647e-01,1.729266132151841662e+00
4.233915272860456769e-01,3.411376618304337582e-01,0.000000000000000000e+00,3.411376618304337582e-01,2.371275368041140807e-01
4.235136125015260822e-01,3.297080246896549882e-01,0.000000000000000000e+00,3.297080246896549882e-01,1.068460160445639850e+00
4.236356977170064875e-01,3.180566976242970578e-01,0.000000000000000000e+00,3.180566976242970578e-01,-6.334548474837173870e-01
4.237577829324868928e-01,3.061920139008572073e-01,0.000000000000000000e+00,3.061920139008572073e-01,9.249834765148328142e-01
4.238798681479672981e-01,2.941224575946146391e-01,0.000000000000000000e+00,2.941224575946146391e-01,3.322167458266762075e-01
4.240019533634477034e-01,2.818566576674469970e-01,0.000000000000000000e+00,2.818566576674469970e-01,1.490223586592085703e-01
4.241240385789281087e-01,2.694033819371812744e-01,0.000000000000000000e+00,2.694033819371812744e-01,1.713640299332875316e-01
4.242461237944085140e-01,2.567715309424873360e-01,0.000000000000000000e+00,2.567715309424873360e-01,1.629894499393017560e-01
4.243682090098889192e-01,2.439701317076673481e-01,0.000000000000000000e+00,2.439701317076673481e-01,5.868838610051740901e-02
4.244902942253693245e-01,2.310083314115066455e-01,0.000000000000000000e+00,2.310083314115066455e-01,3.502121135013055442e-01
4.246123794408497298e-01,2.178953909645669762e-01,0.000000000000000000e+00,2.178953909645669762e-01,1.133201105247257229e-01
4.247344646563301351e-01,2.046406784993707595e-01,0.000000000000000000e+00,2.046406784993707595e-01,-4.888348088785509082e-01
4.248565498718105404e-01,1.912536627780057064e-01,0.000000000000000000e+00,1.912536627780057064e-01,4.414859961732802152e-01
4.249786350872909457e-01,1.777439065215957736e-01,0.000000000000000000e+00,1.777439065215957736e-01,-1.869768625120850625e-01
4.251007203027713510e-01,1.641210596664408883e-01,-0.000000000000000000e+00,1.641210596664408883e-01,7.929130285417188562e-01
4.252228055182517563e-01,1.503948525513812140e-01,-0.000000000000000000e+00,1.503948525513812140e-01,1.300986726079527978e-01
4.253448907337321616e-01,1.365750890411958074e-01,-0.000000000000000000e+00,1.365750890411958074e-01,2.127894610339098602e-01
4.254669759492125669e-01,1.226716395908595686e-01,-0.000000000000000000e+00,1.226716395908595686e-01,-1.106867508355940277e+00
4.255890611646929722e-01,1.086944342554626020e-01,-0.000000000000000000e+00,1.086944342554626020e-01,-6.453136426454106900e-01
4.257111463801733775e-01,9.465345565076531409e-02,-0.000000000000000000e+00,9.465345565076531409e-02,6.584220917552351393e-01
4.258332315956537828e-01,8.055873186931326868e-02,-0.000000000000000000e+00,8.055873186931326868e-02,-3.597313037463936714e-01
4.259553168111341881e-01,6.642032935701600027e-02,-0.000000000000000000e+00,6.642032935701600027e-02,-2.530422660423538028e-01
4.260774020266145934e-01,5.224834575547934040e-02,-0.000000000000000000e+00,5.224834575547934040e-02,-1.145156346054882479e-01
4.261994872420949987e-01,3.805290271476233915e-02,-0.000000000000000000e+00,3.805290271476233915e-02,8.562984584111676956e-01
4.263215724575754040e-01,2.384413868209080481e-02,-0.000000000000000000e+00,2.384413868209080481e-02,2.483269373630409282e-01
4.264436576730558093e-01,9.632201671334156626e-03,-0.000000000000000000e+00,9.632201671334156626e-03,7.957909637013312887e-01
4.265657428885362146e-01,-4.572757981523296877e-03,-0.000000000000000000e+00,-4.572757981523296877e-03,-1.652214365002381002e-01
4.266878281040166199e-01,-1.876059487161502171e-02,-0.000000000000000000e+00,-1.876059487161502171e-02,1.091451633882197236e-01
4.268099133194970252e-01,-3.292117578213574897e-02,-0.000000000000000000e+00,-3.292117578213574897e-02,-7.548672490077211750e-01
4.269319985349774305e-01,-4.704438693970654922e-02,-0.000000000000000000e+00,-4.704438693970654922e-02,6.597743541463165773e-01
4.270540837504578358e-01,-6.112014126289010141e-02,-0.000000000000000000e+00,-6.112014126289010141e-02,4.068780954021911089e-03
4.271761689659382411e-01,-7.513838559878252554e-02,-0.000000000000000000e+00,-7.513838559878252554e-02,-4.866092632101726156e-02
4.272982541814186463e-01,-8.908910794237669128e-02,-0.000000000000000000e+00,-8.908910794237669128e-02,1.139002155930190080e-01
4.274203393968990516e-01,-1.029623446334740483e-01,-0.000000000000000000e+00,-1.029623446334740483e-01,7.651128997187195413e-01
4.275424246123794569e-01,-1.167481875260016899e-01,-0.000000000000000000e+00,-1.167481875260016899e-01,-2.454452514191558243e-01
4.276645098278598622e-01,-1.304367911245006562e-01,-0.000000000000000000e+00,-1.304367911245006562e-01,8.673865835284428893e-01
4.277865950433402675e-01,-1.440183796825841855e-01,-0.000000000000000000e+00,-1.440183796825841855e-01,-6.549319303248590796e-01
4.279086802588206728e-01,-1.574832542582580708e-01,-0.000000000000000000e+00,-1.574832542582580708e-01,9.582751052319690710e-02
4.280307654743010781e-01,-1.708217997208647254e-01,-0.000000000000000000e+00,-1.708217997208647254e-01,1.034709336984060757e+00
4.281528506897814834e-01,-1.840244917046562068e-01,-0.000000000000000000e+00,-1.840244917046562068e-01,-4.779133304598169874e-01
4.282749359052618887e-01,-1.970819035038043066e-01,-0.000000000000000000e+00,-1.970819035038043066e-01,-4.992839143775240629e-02
4.283970211207422940e-01,-2.099847129037860360e-01,-0.000000000000000000e+00,-2.099847129037860360e-01,3.165183247980742909e-01
4.285191063362226993e-01,-2.227237089442372364e-01,-0.000000000000000000e+00,-2.227237089442372364e-01,-3.054635282834612386e-01
4.286411915517031046e-01,-2.352897986081434190e-01,-0.000000000000000000e+00,-2.352897986081434190e-01,-1.135501764306741102e+00
4.287632767671835099e-01,-2.476740134324993126e-01,-0.000000000000000000e+00,-2.476740134324993126e-01,-8.812496288738730366e-01
4.288853619826639152e-01,-2.598675160355849445e-01,-0.000000000000000000e+00,-2.598675160355849445e-01,8.869203727671587378e-02
4.290074471981443205e-01,-2.718616065559368300e-01,-0.000000000000000000e+00,-2.718616065559368300e-01,2.630475854376099765e-01
4.291295324136247258e-01,-2.836477289982637928e-01,-0.000000000000000000e+00,-2.836477289982637928e-01,1.870854715943339186e-01
4.292516176291051311e-01,-2.952174774815836678e-01,-0.000000000000000000e+00,-2.952174774815836678e-01,3.926417308391233485e-01
4.293737028445855364e-01,-3.065626023849223891e-01,-0.000000000000000000e+00,-3.065626023849223891e-01,-2.633714854233094038e-01
4.294957880600659417e-01,-3.176750163859124454e-01,-0.000000000000000000e+00,-3.176750163859124454e-01,-1.927351139593084794e-01
4.296178732755463470e-01,-3.285468003878680987e-01,-0.000000000000000000e+00,-3.285468003878680987e-01,-1.239867995882385721e+00
4.297399584910267523e-01,-3.391702093307479293e-01,-0.000000000000000000e+00,-3.391702093307479293e-01,-1.487728371093457458e-01
4.298620437065071576e-01,-3.495376778817518848e-01,-0.000000000000000000e+00,-3.495376778817518848e-01,1.807079335290678879e-02
4.299841289219875629e-01,-3.596418260010887380e-01,-0.000000000000000000e+00,-3.596418260010887380e-01,-7.095686028906805776e-01
4.301062141374679682e-01,-3.694754643788766280e-01,0.000000000000000000e+00,-3.694754643788766280e-01,1.692555495807007704e-02
4.302282993529483734e-01,-3.790315997388796765e-01,0.000000000000000000e+00,-3.790315997388796765e-01,-1.468564906449573826e+00
4.303503845684287787e-01,-3.883034400051100787e-01,0.000000000000000000e+00,-3.883034400051100787e-01,6.235631867161200992e-02
4.304724697839091840e-01,-3.972843993273174057e-01,0.000000000000000000e+00,-3.972843993273174057e-01,-2.171138051548367198e-01
4.305945549993895893e-01,-4.059681029615191949e-01,0.000000000000000000e+00,-4.059681029615191949e-01,8.603970171912922460e-01
4.307166402148699946e-01,-4.143483920017944078e-01,0.000000000000000000e+00,-4.143483920017944078e-01,4.335029301173656258e-01
4.308387254303503999e-01,-4.224193279596758499e-01,0.000000000000000000e+00,-4.224193279596758499e-01,4.817688871754418622e-01
4.309608106458308052e-01,-4.301751971875742431e-01,0.000000000000000000e+00,-4.301751971875742431e-01,6.026306063332509400e-02
4.310828958613112105e-01,-4.376105151428381079e-01,0.000000000000000000e+00,-4.376105151428381079e-01,-4.964114679368331062e-02
4.312049810767916158e-01,-4.447200304890241429e-01,0.000000000000000000e+00,-4.447200304890241429e-01,-1.153698819436781209e+00
4.313270662922720211e-01,-4.514987290312035273e-01,0.000000000000000000e+00,-4.514987290312035273e-01,-6.525535092422753980e-01
4.314491515077524264e-01,-4.579418374821928595e-01,0.000000000000000000e+00,-4.579418374821928595e-01,6.380952449143262317e-01
4.315712367232328317e-01,-4.640448270566771560e-01,0.000000000000000000e+00,-4.640448270566771560e-01,-1.337743496290531020e+00
4.316933219387132370e-01,-4.698034168903871266e-01,0.000000000000000000e+00,-4.698034168903871266e-01,-7.399725177782651153e-01
4.318154071541936423e-01,-4.752135772815511139e-01,0.000000000000000000e+00,-4.752135772815511139e-01,-1.326754025770353618e+00
4.319374923696740476e-01,-4.802715327519951338e-01,0.000000000000000000e+00,-4.802715327519951338e-01,3.902995556672813060e-01
4.320595775851544529e-01,-4.849737649254244887e-01,0.000000000000000000e+00,-4.849737649254244887e-01,-8.244425620527909837e-01
4.321816628006348582e-01,-4.893170152204626144e-01,0.000000000000000000e+00,-4.893170152204626144e-01,4.374036043383126571e-01
4.323037480161152635e-01,-4.932982873562269388e-01,0.000000000000000000e+00,-4.932982873562269388e-01,-7.415557835878060500e-01
4.324258332315956688e-01,-4.969148496683740701e-01,0.000000000000000000e+00,-4.969148496683740701e-01,-7.993940977666169623e-01
4.325479184470760741e-01,-5.001642372335699527e-01,0.000000000000000000e+00,-5.001642372335699527e-01,2.669532761572291912e-01
4.326700036625564794e-01,-5.030442538006019149e-01,0.000000000000000000e+00,-5.030442538006019149e-01,6.025478203566370095e-02
4.327920888780368847e-01,-5.055529735264244762e-01,0.000000000000000000e+00,-5.055529735264244762e-01,-2.135321159056969176e+00
4.329141740935172900e-01,-5.076887425155726108e-01,0.000000000000000000e+00,-5.076887425155726108e-01,-2.370042686012527877e-01
4.330362593089976952e-01,-5.094501801615383130e-01,0.000000000000000000e+00,-5.094501801615383130e-01,-1.493500532101629807e-01
4.331583445244781005e-01,-5.108361802888330416e-01,0.000000000000000000e+00,-5.108361802888330416e-01,-3.849520217482864659e-01
4.332804297399585058e-01,-5.118459120946119434e-01,0.000000000000000000e+00,-5.118459120946119434e-01,-9.064407143894768204e-01
4.334025149554389111e-01,-5.124788208888750862e-01,0.000000000000000000e+00,-5.124788208888750862e-01,-4.954337541051215821e-01
4.335246001709193164e-01,-5.127346286324171443e-01,0.000000000000000000e+00,-5.127346286324171443e-01,-7.515715172118156984e-01
4.336466853863997217e-01,-5.126133342718296459e-01,0.000000000000000000e+00,-5.126133342718296459e-01,-3.858195177058443837e-01
4.337687706018801270e-01,-5.121152138710256541e-01,0.000000000000000000e+00,-5.121152138710256541e-01,-6.335517715876654021e-01
4.338908558173605323e-01,-5.112408205388888627e-01,0.000000000000000000e+00,-5.112408205388888627e-01,-8.843977154822563191e-01
4.340129410328409376e-01,-5.099909841528138532e-01,0.000000000000000000e+00,-5.099909841528138532e-01,-4.117287163700451003e-01
4.341350262483213429e-01,-5.083668108780471373e-01,0.000000000000000000e+00,-5.083668108780471373e-01,-2.690346476741106718e-02
4.342571114638017482e-01,-5.063696824828848309e-01,0.000000000000000000e+00,-5.063696824828848309e-01,-3.329661470456649619e-01
4.343791966792821535e-01,-5.040012554499487818e-01,0.000000000000000000e+00,-5.040012554499487818e-01,-8.361866894086875668e-01
4.345012818947625588e-01,-5.012634598838975331e-01,0.000000000000000000e+00,-5.012634598838975331e-01,-2.995110476616513195e-01
4.346233671102429641e-01,-4.981584982160910391e-01,0.000000000000000000e+00,-4.981584982160910391e-01,1.437169368992884388e-01
4.347454523257233694e-01,-4.946888437068771571e-01,0.000000000000000000e+00,-4.946888437068771571e-01,4.625536574388369182e-01
4.348675375412037747e-01,-4.908572387463178144e-01,0.000000000000000000e+00,-4.908572387463178144e-01,2.336743117493440547e-01
4.349896227566841800e-01,-4.866666929543141396e-01,0.000000000000000000e+00,-4.866666929543141396e-01,-1.642385769388947647e-01
4.351117079721645853e-01,-4.821204810812658725e-01,-0.000000000000000000e+00,-4.821204810812658725e-01,-1.087594899809597671e+00
4.352337931876449906e-01,-4.772221407105375346e-01,-0.000000000000000000e+00,-4.772221407105375346e-01,-1.296553776863060614e+00
4.353558784031253959e-01,-4.719754697641216912e-01,-0.000000000000000000e+00,-4.719754697641216912e-01,-5.934041979955650969e-01
4.354779636186058012e-01,-4.663845238131050230e-01,-0.000000000000000000e+00,-4.663845238131050230e-01,-1.311895392746802891e+00
4.356000488340862065e-01,-4.604536131946334598e-01,-0.000000000000000000e+00,-4.604536131946334598e-01,-9.313244506310103255e-01
4.357221340495666118e-01,-4.541872999372364994e-01,-0.000000000000000000e+00,-4.541872999372364994e-01,-5.562606827879361671e-01
4.358442192650470171e-01,-4.475903944965473058e-01,-0.000000000000000000e+00,-4.475903944965473058e-01,-7.381166475398892590e-01
4.359663044805274223e-01,-4.406679523035332835e-01,-0.000000000000000000e+00,-4.406679523035332835e-01,-6.374187860897838620e-01
4.360883896960078276e-01,-4.334252701275714825e-01,-0.000000000000000000e+00,-4.334252701275714825e-01,-1.230228046506437245e+00
4.362104749114882329e-01,-4.258678822568068845e-01,-0.000000000000000000e+00,-4.258678822568068845e-01,-2.869878263808806063e-01
4.363325601269686382e-01,-4.180015564983389220e-01,-0.000000000000000000e+00,-4.180015564983389220e-01,1.799032741418054027e-01
4.364546453424490435e-01,-4.098322900010012426e-01,-0.000000000000000000e+00,-4.098322900010012426e-01,-7.387147706745028630e-01
4.365767305579294488e-01,-4.013663049035856023e-01,-0.000000000000000000e+00,-4.013663049035856023e-01,3.408690161114247275e-02
4.366988157734098541e-01,-3.926100438114815128e-01,-0.000000000000000000e+00,-3.926100438114815128e-01,1.205025984419365370e+00
4.368209009888902594e-01,-3.835701651048749605e-01,-0.000000000000000000e+00,-3.835701651048749605e-01,-4.386567831855466282e-01
4.369429862043706647e-01,-3.742535380817821333e-01,-0.000000000000000000e+00,-3.742535380817821333e-01,1.647246668793506119e-02
4.370650714198510700e-01,-3.646672379392712493e-01,-0.000000000000000000e+00,-3.646672379392712493e-01,-2.466051838868579260e-01
4.371871566353314753e-01,-3.548185405964395800e-01,-0.000000000000000000e+00,-3.548185405964395800e-01,2.269556969379883382e-01
4.373092418508118806e-01,-3.447149173627360175e-01,-0.000000000000000000e+00,-3.447149173627360175e-01,-1.375904843329992966e+00
4.374313270662922859e-01,-3.343640294554326986e-01,-0.000000000000000000e+00,-3.343640294554326986e-01,-9.685380902225617650e-01
4.375534122817726912e-01,-3.237737223701158129e-01,-0.000000000000000000e+00,-3.237737223701158129e-01,-2.376953655272875388e-01
4.376754974972530965e-01,-3.129520201082008901e-01,-0.000000000000000000e+00,-3.129520201082008901e-01,2.192255195868781925e-01
4.377975827127335018e-01,-3.019071192655889413e-01,-0.000000000000000000e+00,-3.019071192655889413e-01,-2.235927037466248213e-01
4.379196679282139071e-01,-2.906473829867126657e-01,-0.000000000000000000e+00,-2.906473829867126657e-01,-1.289391333567298847e+00
4.380417531436943124e-01,-2.791813347882547425e-01,-0.000000000000000000e+00,-2.791813347882547425e-01,-7.733493006632917721e-01
4.381638383591747177e-01,-2.675176522570645865e-01,-0.000000000000000000e+00,-2.675176522570645865e-01,-7.443413228153947792e-01
4.382859235746551230e-01,-2.556651606267716925e-01,-0.000000000000000000e+00,-2.556651606267716925e-01,-2.226999362494302970e-02
4.384080087901355283e-01,-2.436328262377291942e-01,-0.000000000000000000e+00,-2.436328262377291942e-01,-7.008562021419855181e-01
4.385300940056159336e-01,-2.314297498850688695e-01,-0.000000000000000000e+00,-2.314297498850688695e-01,-6.399140127655315036e-01
4.386521792210963389e-01,-2.190651600597016413e-01,-0.000000000000000000e+00,-2.190651600597016413e-01,4.317833859229212035e-01
4.387742644365767442e-01,-2.065484060871824734e-01,-0.000000000000000000e+00,-2.065484060871824734e-01,5.946413599919714299e-01
4.388963496520571494e-01,-1.938889511694064927e-01,-0.000000000000000000e+00,-1.938889511694064927e-01,-4.418538343710296523e-01
4.390184348675375547e-01,-1.810963653343130308e-01,-0.000000000000000000e+00,-1.810963653343130308e-01,7.384523807561063635e-02
4.391405200830179600e-01,-1.681803182987736400e-01,-0.000000000000000000e+00,-1.681803182987736400e-01,-1.297070597417578464e+00
4.392626052984983653e-01,-1.551505722497678874e-01,-0.000000000000000000e+00,-1.551505722497678874e-01,-3.615433663656299201e-02
4.393846905139787706e-01,-1.420169745493921887e-01,-0.000000000000000000e+00,-1.420169745493921887e-01,5.719698553281040709e-01
4.395067757294591759e-01,-1.287894503689143433e-01,-0.000000000000000000e+00,-1.287894503689143433e-01,1.872795727854952019e-01
4.396288609449395812e-01,-1.154779952573775637e-01,-0.000000000000000000e+00,-1.154779952573775637e-01,-5.484148864289446756e-02
4.397509461604199865e-01,-1.020926676503462055e-01,-0.000000000000000000e+00,-1.020926676503462055e-01,-3.352784517339280623e-01
4.398730313759003918e-01,-8.864358132420822878e-02,-0.000000000000000000e+00,-8.864358132420822878e-02,-4.767187906790493757e-01
4.399951165913807971e-01,-7.514089780180445433e-02,-0.000000000000000000e+00,-7.514089780180445433e-02,-1.825903409180862358e-01
4.401172018068612024e-01,-6.159481871496712280e-02,0.000000000000000000e+00,-6.159481871496712280e-02,-9.924595016567534511e-01
4.402392870223416077e-01,-4.801557812966690542e-02,0.000000000000000000e+00,-4.801557812966690542e-02,9.182598088492793797e-01
