x,true_signal,noisy_signal
5.226468074716151824e-01,-2.834703329829565410e-01,4.266440733744216729e-01
5.227688926870955877e-01,-2.737247255721415029e-01,-6.260989814633710626e-01
5.228909779025759930e-01,-2.645315223919190162e-01,1.031509252696357626e-01
5.230130631180563983e-01,-2.559084544107488313e-01,-5.168722629818187642e-01
5.231351483335368036e-01,-2.478723998948647034e-01,-1.043969912776611331e+00
5.232572335490172089e-01,-2.404393595209414203e-01,-9.534145834411335008e-01
5.233793187644976141e-01,-2.336244327797369902e-01,-4.794006191046698007e-01
5.235014039799780194e-01,-2.274417957055440143e-01,8.736394914717537930e-02
5.236234891954584247e-01,-2.219046799640519985e-01,9.898851720077816996e-02
5.237455744109388300e-01,-2.170253533295052883e-01,-3.373689296665570159e-01
5.238676596264192353e-01,-2.128151015797900558e-01,9.639575284777068820e-02
5.239897448418996406e-01,-2.092842118361741277e-01,-1.711526567982959990e-01
5.241118300573800459e-01,-2.064419573720921997e-01,-3.371871169911177524e-01
5.242339152728604512e-01,-2.042965839134083805e-01,2.230690493227799331e-01
5.243560004883408565e-01,-2.028552974502725315e-01,3.910916527296341982e-01
5.244780857038212618e-01,-2.021242535784908423e-01,3.058894427208616040e-01
5.246001709193016671e-01,-2.021085483861309040e-01,-3.555450288804528070e-01
5.247222561347820724e-01,-2.028122108987055472e-01,8.104160303036639368e-02
5.248443413502624777e-01,-2.042381970940981284e-01,-1.268861032859818883e+00
5.249664265657428830e-01,-2.063883854960070763e-01,-1.088549241293913783e-01
5.250885117812232883e-01,-2.092635743524101088e-01,-2.876239148478237917e-02
5.252105969967036936e-01,-2.128634804031791505e-01,-1.368758809252833830e-01
5.253326822121840989e-01,-2.171867392386731543e-01,-3.283231042162041424e-01
5.254547674276645042e-01,-2.222309072487851367e-01,4.301556858773446512e-01
5.255768526431449095e-01,-2.279924651595583995e-01,-2.746113155300660691e-01
5.256989378586253148e-01,-2.344668231521942481e-01,-3.042357908952638690e-01
5.258210230741057201e-01,-2.416483275569046296e-01,-3.621167008148097333e-01
5.259431082895861254e-01,-2.495302691117894933e-01,2.675224205467458538e-01
5.260651935050665307e-01,-2.581048927745412946e-01,-4.043347046693788194e-01
5.261872787205469360e-01,-2.673634090726117463e-01,-6.845380930658961915e-01
5.263093639360273412e-01,-2.772960069750992629e-01,-3.316752777785588191e-01
5.264314491515077465e-01,-2.878918682674370122e-01,5.659650106702704964e-01
5.265535343669881518e-01,-2.991391834077724021e-01,-4.494822408425324101e-01
5.266756195824685571e-01,-3.110251688416275639e-01,-3.139351723950634110e-03
5.267977047979489624e-01,-3.235360857494913867e-01,-4.625914551574770162e-01
5.269197900134293677e-01,-3.366572601996732916e-01,-4.750306675529594180e-01
5.270418752289097730e-01,-3.503731046768600588e-01,-6.307937965615082465e-01
5.271639604443901783e-01,-3.646671409545868547e-01,-9.728191706272969475e-01
5.272860456598705836e-01,-3.795220242781371378e-01,-4.344128384831947853e-01
5.274081308753509889e-01,-3.949195688221763811e-01,-3.569169253693915689e-02
5.275302160908313942e-01,-4.108407743857804828e-01,3.772557073985507436e-01
5.276523013063117995e-01,-4.272658542854425590e-01,-2.063311061586648454e-01
5.277743865217922048e-01,-4.441742644052225075e-01,-8.526048035612734388e-01
5.278964717372726101e-01,-4.615447333611594760e-01,-8.879243340597681167e-02
5.280185569527530154e-01,-4.793552937357019594e-01,-2.523407068065106618e-01
5.281406421682334207e-01,-4.975833143360394728e-01,2.015982811338642988e-01
5.282627273837138260e-01,-5.162055334291104636e-01,5.285996945693491877e-01
5.283848125991942313e-01,-5.351980929042374768e-01,7.210578470277628771e-02
5.285068978146746366e-01,-5.545365733131943919e-01,-7.509156726937983306e-01
5.286289830301550419e-01,-5.741960297362330712e-01,-6.538108015864847467e-01
5.287510682456354472e-01,-5.941510284211272142e-01,-1.518076371781029721e-02
5.288731534611158525e-01,-6.143756841415927150e-01,-8.682222521098806878e-01
5.289952386765962578e-01,-6.348436982199372469e-01,-7.050854304371082515e-01
5.291173238920766630e-01,-6.555283971581687963e-01,-3.383582767955316539e-01
5.292394091075570683e-01,-6.764027718205187778e-01,-1.410997445266302108e-01
5.293614943230374736e-01,-6.974395171100459256e-01,-5.859841324991007516e-01
5.294835795385178789e-01,-7.186110720807071806e-01,-2.164870983080275479e+00
5.296056647539982842e-01,-7.398896604260915000e-01,-5.702066780854961880e-01
5.297277499694786895e-01,-7.612473312850301932e-01,-9.172719289510851137e-01
5.298498351849590948e-01,-7.826560003043435687e-01,-1.270616498868446076e+00
5.299719204004395001e-01,-8.040874908981205937e-01,-7.920224078376943977e-01
5.300940056159199054e-01,-8.255135756429119454e-01,-2.652815007133877412e-01
5.302160908314003107e-01,-8.469060177480247642e-01,-1.411844632444938075e+00
5.303381760468807160e-01,-8.682366125397071865e-01,-7.327511684106813306e-02
5.304602612623611213e-01,-8.894772288984909014e-01,-4.001121785372390716e-01
5.305823464778415266e-01,-9.105998505885162242e-01,-4.435180380303364589e-01
5.307044316933219319e-01,-9.315766174182206205e-01,-1.338930914523375426e+00
5.308265169088023372e-01,-9.523798661716247338e-01,-1.078001089760884490e+00
5.309486021242827425e-01,-9.729821712502912945e-01,-1.164399607095730094e+00
5.310706873397631478e-01,-9.933563849659579059e-01,-9.931859059991169358e-01
5.311927725552435531e-01,-1.013475677424741539e+00,-1.044578077754693357e+00
5.313148577707239584e-01,-1.033313575944035723e+00,-1.191988016353549451e+00
5.314369429862043637e-01,-1.052844003944396256e+00,-1.141807677005042487e+00
5.315590282016847690e-01,-1.072041319258991932e+00,-1.177851477739580766e+00
5.316811134171651743e-01,-1.090880351804434323e+00,-9.571384202751508363e-01
5.318031986326455796e-01,-1.109336440557371795e+00,-1.935244958254921377e+00
5.319252838481259849e-01,-1.127385469782715699e+00,-8.840962953689701642e-01
5.320473690636063901e-01,-1.145003904460024424e+00,-2.963680552685519221e-01
5.321694542790867954e-01,-1.162168824855998484e+00,-6.259184012141219000e-01
5.322915394945672007e-01,-1.178857960192295273e+00,-1.651806573420957047e+00
5.324136247100476060e-01,-1.195049721358972139e+00,-6.727457095037930879e-01
5.325357099255280113e-01,-1.210723232625667833e+00,-6.590930632614666607e-02
5.326577951410084166e-01,-1.225858362303700044e+00,-1.347136492054831436e+00
5.327798803564888219e-01,-1.240435752314107187e+00,-8.799197916676588793e-01
5.329019655719692272e-01,-1.254436846617986046e+00,-1.047466466281896658e-01
5.330240507874496325e-01,-1.267843918467504993e+00,-7.526961046706589498e-01
5.331461360029300378e-01,-1.280640096437354991e+00,-5.052797958361071595e-01
5.332682212184104431e-01,-1.292809389198458447e+00,-1.840422166952825123e+00
5.333903064338908484e-01,-1.304336708997364980e+00,-1.186526280013582069e+00
5.335123916493712537e-01,-1.315207893806965789e+00,-1.119223342487740247e+00
5.336344768648516590e-01,-1.325409728115813035e+00,-1.043266163469361851e+00
5.337565620803320643e-01,-1.334929962325555275e+00,-9.401761891226751988e-01
5.338786472958124696e-01,-1.343757330727859856e+00,-1.265669802097861174e+00
5.340007325112928749e-01,-1.351881568034500880e+00,-2.008078636039910769e+00
5.341228177267732802e-01,-1.359293424436208930e+00,-8.261572171225818328e-01
5.342449029422536855e-01,-1.365984679168167570e+00,-1.176554514842445665e+00
5.343669881577340908e-01,-1.371948152562219470e+00,-1.961256467362149536e+00
5.344890733732144961e-01,-1.377177716567998367e+00,-9.976798061542504481e-01
5.346111585886949014e-01,-1.381668303727591862e+00,-1.105178297494787687e+00
5.347332438041753067e-01,-1.385415914590470754e+00,-1.116898640753143379e+00
5.348553290196557120e-01,-1.388417623557815839e+00,-1.531835227655095943e+00
5.349774142351361172e-01,-1.390671583147617074e+00,-5.734687606876660571e-01
5.350994994506165225e-01,-1.392177026674304763e+00,-1.106563711170026831e+00
5.352215846660969278e-01,-1.392934269338949260e+00,-1.787911299410044341e+00
5.353436698815773331e-01,-1.392944707728429155e+00,-2.164323677947268543e+00
5.354657550970577384e-01,-1.392210817724316430e+00,-1.775876909119874725e+00
5.355878403125381437e-01,-1.390736150824540385e+00,-2.575547797475647549e+00
5.357099255280185490e-01,-1.388525328883255749e+00,-1.518805250906817950e+00
5.358320107434989543e-01,-1.385584037276625935e+00,-1.321105511980628533e+00
5.359540959589793596e-01,-1.381919016504625564e+00,-1.985752233865788252e+00
5.360761811744597649e-01,-1.377538052241150668e+00,-1.650259847658885892e+00
5.361982663899401702e-01,-1.372449963847122367e+00,-5.958086387747408841e-01
5.363203516054205755e-01,-1.366664591363460968e+00,-1.313018923533630034e+00
5.364424368209009808e-01,-1.360192781003037865e+00,-5.925210089856390860e-01
5.365645220363813861e-01,-1.353046369163024343e+00,-1.445522077693542240e+00
5.366866072518617914e-01,-1.345238164981048090e+00,-1.433629521644295579e+00
5.368086924673421967e-01,-1.336781931460898409e+00,-2.436408954124757997e+00
5.369307776828226020e-01,-1.327692365195471957e+00,-9.630479915940399760e-01
5.370528628983030073e-01,-1.317985074716893301e+00,-7.677059546925475431e-01
5.371749481137834126e-01,-1.307676557505515813e+00,-1.478860579432130562e+00
5.372970333292638179e-01,-1.296784175691731544e+00,-1.451936288356768356e+00
5.374191185447442232e-01,-1.285326130486235785e+00,-8.788079414892555619e-01
5.375412037602246285e-01,-1.273321435376499000e+00,-1.641469980324187006e+00
5.376632889757050338e-01,-1.260789888128690084e+00,-1.651952047632727627e+00
5.377853741911854391e-01,-1.247752041636366327e+00,-1.089202958554744693e+00
5.379074594066658443e-01,-1.234229173658768053e+00,-1.537354847651176026e+00
5.380295446221462496e-01,-1.220243255493170365e+00,-9.147143134533461950e-01
5.381516298376266549e-01,-1.205816919627535899e+00,-1.665971677252255478e+00
5.382737150531070602e-01,-1.190973426420830483e+00,-4.362189668553010380e-01
5.383958002685874655e-01,-1.175736629860183013e+00,-8.475047877325895263e-01
5.385178854840678708e-01,-1.160130942445122271e+00,-1.127205352895048751e+00
5.386399706995482761e-01,-1.144181299250733641e+00,-1.580996615523708737e+00
5.387620559150286814e-01,-1.127913121222349213e+00,-1.656790071158592337e+00
5.388841411305090867e-01,-1.111352277755960127e+00,-1.559970793097249953e+00
5.390062263459894920e-01,-1.094525048619229057e+00,-1.810626698187717043e+00
5.391283115614698973e-01,-1.077458085269340948e+00,-4.072429262805263850e-01
5.392503967769503026e-01,-1.060178371624302285e+00,-8.891409520859168136e-01
5.393724819924307079e-01,-1.042713184345616995e+00,-5.073990191290340679e-01
5.394945672079111132e-01,-1.025090052690588616e+00,-1.555575349974577248e-01
5.396166524233915185e-01,-1.007336717993527087e+00,-3.540337062651112143e-01
5.397387376388719238e-01,-9.894810928351738255e-01,-7.646726970876076557e-01
5.398608228543523291e-01,-9.715512199606186616e-01,-1.177076442876814788e+00
5.399829080698327344e-01,-9.535752310060576775e-01,-5.789254535029578763e-01
5.401049932853131397e-01,-9.355813050950338994e-01,-8.300124205354353357e-01
5.402270785007935450e-01,-9.175976273652721726e-01,-1.047923197713597654e+00
5.403491637162739503e-01,-8.996523474868239889e-01,-1.157251532963731400e+00
5.404712489317543556e-01,-8.817735382327672733e-01,-3.421651500366503784e-01
5.405933341472347609e-01,-8.639891541632260807e-01,-1.252577608366918227e-01
5.407154193627151662e-01,-8.463269904837069646e-01,-9.838813523788191295e-01
5.408375045781955714e-01,-8.288146421379850581e-01,-1.047318498556415234e+00
5.409595897936759767e-01,-8.114794631959331150e-01,-4.623945938260050070e-01
5.410816750091563820e-01,-7.943485265958638575e-01,-1.111936725863965636e+00
5.412037602246367873e-01,-7.774485843008158703e-01,-4.756102408222747657e-01
5.413258454401171926e-01,-7.608060279271178228e-01,1.076587750117508069e-01
5.414479306555975979e-01,-7.444468499033571884e-01,-9.533640679506331095e-01
5.415700158710780032e-01,-7.283966052167254457e-01,-7.161399891145259211e-01
5.416921010865584085e-01,-7.126803738032128077e-01,2.821661649543538708e-01
5.418141863020388138e-01,-6.973227236367123272e-01,-8.839068801280323129e-01
5.419362715175192191e-01,-6.823476745715220115e-01,-6.118293087972466182e-01
5.420583567329996244e-01,-6.677786629913571304e-01,-1.138686400196360360e+00
5.421804419484800297e-01,-6.536385073168172744e-01,-1.005055805433449301e+00
5.423025271639604350e-01,-6.399493744222137792e-01,-1.329367860362550058e+00
5.424246123794408403e-01,-6.267327470109217424e-01,8.358920450244041733e-01
5.425466975949212456e-01,-6.140093919974307646e-01,-3.281333963921485575e-01
5.426687828104016509e-01,-6.017993299424655440e-01,-6.247371045441503234e-01
5.427908680258820562e-01,-5.901218055863011180e-01,-1.118653951323048679e+00
5.429129532413624615e-01,-5.789952595234086896e-01,-1.491341791132475558e+00
5.430350384568428668e-01,-5.684373010602568055e-01,-4.475681569139878802e-01
5.431571236723232721e-01,-5.584646822960808166e-01,-6.310405918536192704e-01
5.432792088878036774e-01,-5.490932734648777958e-01,-2.980969415361439112e-01
5.434012941032840827e-01,-5.403380395747301446e-01,-1.941736190337445822e-01
5.435233793187644880e-01,-5.322130183789428592e-01,-2.607549700040567853e-02
5.436454645342448933e-01,-5.247312997113537936e-01,-5.458198560696317925e-01
5.437675497497252985e-01,-5.179050062161822954e-01,-2.068997738348363202e-01
5.438896349652057038e-01,-5.117452755008522480e-01,-7.155133396018069636e-01
5.440117201806861091e-01,-5.062622437379185047e-01,-9.319854430452805261e-01
5.441338053961665144e-01,-5.014650307403112350e-01,-6.705566651154161173e-01
5.442558906116469197e-01,-4.973617265317927805e-01,-1.128778563004984026e-01
5.443779758271273250e-01,-4.939593794324427245e-01,-1.907105451677262309e-01
5.445000610426077303e-01,-4.912639856766172763e-01,-4.975705568437043813e-01
5.446221462580881356e-01,-4.892804805787171474e-01,-3.280666191431719225e-01
5.447442314735685409e-01,-4.880127312597209999e-01,3.157414399953148987e-01
5.448663166890489462e-01,-4.874635309452170495e-01,-1.388668585193377547e+00
5.449884019045293515e-01,-4.876345948432790900e-01,-1.115168543071879848e+00
5.451104871200097568e-01,-4.885265576082808980e-01,-4.950434373137690969e-01
5.452325723354901621e-01,-4.901389723943705423e-01,-1.399603038057795068e-01
5.453546575509705674e-01,-4.924703114999917641e-01,-6.001069287702499588e-01
5.454767427664509727e-01,-4.955179686025118491e-01,-4.397374116800006894e-02
5.455988279819313780e-01,-4.992782625796661766e-01,-2.002996864801445565e+00
5.457209131974117833e-01,-5.037464429121946141e-01,-1.668980071738767279e+00
5.458429984128921886e-01,-5.089166966597453712e-01,-7.928183404995070571e-01
5.459650836283725939e-01,-5.147821569997362845e-01,8.188788874423519326e-01
5.460871688438529992e-01,-5.213349133166771399e-01,-5.213690896025354737e-01
5.462092540593334045e-01,-5.285660228270614436e-01,-1.649290506729608197e+00
5.463313392748138098e-01,-5.364655237227798912e-01,-7.164803901347154280e-01
5.464534244902942151e-01,-5.450224498136418960e-01,-2.362755090297213867e-01
5.465755097057746204e-01,-5.542248466475702129e-01,-7.311365604170783072e-02
5.466975949212550256e-01,-5.640597890846763551e-01,-3.287853334872926636e-01
5.468196801367354309e-01,-5.745134002994393141e-01,-6.924155029913017234e-01
5.469417653522158362e-01,-5.855708721829281371e-01,-2.461762250770334615e-01
5.470638505676962415e-01,-5.972164871151985910e-01,-2.040747132395281938e-02
5.471859357831766468e-01,-6.094336410757283939e-01,-8.868000439914083266e-01
5.473080209986570521e-01,-6.222048680579916891e-01,-6.840052487714679552e-01
5.474301062141374574e-01,-6.355118657521239278e-01,-7.035607187572125998e-01
5.475521914296178627e-01,-6.493355224580763529e-01,-1.502106725648377772e+00
5.476742766450982680e-01,-6.636559451895458484e-01,-1.292204157309570167e+00
5.477963618605786733e-01,-6.784524889273814141e-01,-1.837764982847902573e+00
5.479184470760590786e-01,-6.937037869794976386e-01,-6.515348243904347525e-01
5.480405322915394839e-01,-7.093877824024781287e-01,-8.582244085479681095e-01
5.481626175070198892e-01,-7.254817604388659191e-01,-8.949981982841275219e-01
5.482847027225002945e-01,-7.419623819222596062e-01,-7.591642565203713389e-01
5.484067879379806998e-01,-7.588057176012138472e-01,-4.991711233014878291e-01
5.485288731534611051e-01,-7.759872833312713158e-01,-1.112278832166041509e+00
5.486509583689415104e-01,-7.934820760835996634e-01,-2.066764632077460195e-01
5.487730435844219157e-01,-8.112646107170806697e-01,-1.607379354543401861e+00
5.488951287999023210e-01,-8.293089574599126212e-01,-8.361335578594678575e-01
5.490172140153827263e-01,-8.475887800453874021e-01,-8.967615251465756998e-01
5.491392992308631316e-01,-8.660773744460137369e-01,-4.411388369902318751e-01
5.492613844463435369e-01,-8.847477081488006601e-01,-1.132240563101567954e+00
5.493834696618239422e-01,-9.035724599140975144e-01,-3.692070307462229639e-01
5.495055548773043474e-01,-9.225240599592871016e-01,-1.039457265266552133e+00
5.496276400927847527e-01,-9.415747305085060415e-01,-9.924772838686275467e-01
5.497497253082651580e-01,-9.606965266485399946e-01,-1.035235108015458483e+00
5.498718105237455633e-01,-9.798613774308709834e-01,-6.308132561957879858e-01
5.499938957392259686e-01,-9.990411271594908937e-01,-5.724670449337887490e-01
5.501159809547063739e-01,-1.018207576803540793e+00,-1.320577974875349447e+00
5.502380661701867792e-01,-1.037332525474146339e+00,-1.741778006458364114e+00
5.503601513856671845e-01,-1.056387811904216711e+00,-1.546938620003362574e+00
5.504822366011475898e-01,-1.075345355870364061e+00,-9.927538218693792160e-01
5.506043218166279951e-01,-1.094177199495794728e+00,-1.102500127252061146e+00
5.507264070321084004e-01,-1.112855548373699044e+00,-1.042389213016706284e+00
5.508484922475888057e-01,-1.131352812450430623e+00,-1.493938877479335403e+00
5.509705774630692110e-01,-1.149641646608509538e+00,-7.517712390625591601e-01
5.510926626785496163e-01,-1.167694990889530882e+00,-1.255914261520015840e+00
5.512147478940300216e-01,-1.185486110298100249e+00,-2.002203375199393509e+00
5.513368331095104269e-01,-1.202988634128036027e+00,-1.125313744220464596e+00
5.514589183249908322e-01,-1.220176594753067612e+00,-9.464635955888218710e-01
5.515810035404712375e-01,-1.237024465825038000e+00,-1.165144310216594814e+00
5.517030887559516428e-01,-1.253507199823231666e+00,-1.188396710215367191e+00
5.518251739714320481e-01,-1.269600264899854780e+00,-1.156014289159823960e+00
5.519472591869124534e-01,-1.285279680967271299e+00,-1.812144245025539391e+00
5.520693444023928587e-01,-1.300522054974058594e+00,-5.346455427610938838e-01
5.521914296178732640e-01,-1.315304615317810510e+00,-1.478551407189988787e+00
5.523135148333536693e-01,-1.329605245344305464e+00,-5.961826601063451303e-01
5.524356000488340745e-01,-1.343402515883579174e+00,-1.620466949641064858e+00
5.525576852643144798e-01,-1.356675716775179730e+00,-8.733380303550800638e-01
5.526797704797948851e-01,-1.369404887336066912e+00,-1.249315062972335078e+00
5.528018556952752904e-01,-1.381570845726551200e+00,-1.331413628909273950e+00
5.529239409107556957e-01,-1.393155217170911397e+00,-1.862550945613104414e+00
5.530460261262361010e-01,-1.404140460991300410e+00,-8.012311827827206523e-01
5.531681113417165063e-01,-1.414509896415030887e+00,-1.205023891035792438e+00
5.532901965571969116e-01,-1.424247727117459172e+00,-1.469372762105247476e+00
5.534122817726773169e-01,-1.433339064464236534e+00,-8.296515710802363497e-01
5.535343669881577222e-01,-1.441769949418785446e+00,-1.397479850722027184e+00
5.536564522036381275e-01,-1.449527373082810211e+00,-3.446245784374986076e-01
5.537785374191185328e-01,-1.456599295839530628e+00,-9.482607358638381889e-01
5.539006226345989381e-01,-1.462974665071613334e+00,-1.628329202975147938e+00
5.540227078500793434e-01,-1.468643431427635759e+00,-7.894524874921330371e-01
5.541447930655597487e-01,-1.473596563613224442e+00,-1.443168371349295542e+00
5.542668782810401540e-01,-1.477826061685035608e+00,-4.748803414974480663e-01
5.543889634965205593e-01,-1.481324968828118482e+00,-1.440495787239553405e+00
5.545110487120009646e-01,-1.484087381599263011e+00,-1.523692064435150817e+00
5.546331339274813699e-01,-1.486108458621311357e+00,-1.439124308743597425e+00
5.547552191429617752e-01,-1.487384427715599866e+00,-1.287631086176622031e+00
5.548773043584421805e-01,-1.487912591462093870e+00,-7.132569612281677296e-01
5.549993895739225858e-01,-1.487691331178996546e+00,-1.341262870857760525e+00
5.551214747894029911e-01,-1.486720109315993188e+00,-1.540077571818482705e+00
5.552435600048833964e-01,-1.484999470257609921e+00,-1.731729480791957876e+00
5.553656452203638016e-01,-1.482531039535504913e+00,-1.089690391651219725e+00
5.554877304358442069e-01,-1.479317521450848272e+00,-1.756490086757614089e+00
5.556098156513246122e-01,-1.475362695110292277e+00,-2.059777856093953474e+00
5.557319008668050175e-01,-1.470671408881346842e+00,-1.941794629034476971e+00
5.558539860822854228e-01,-1.465249573275351436e+00,-1.697713375467536423e+00
5.559760712977658281e-01,-1.459104152268464460e+00,-1.521321337972882715e+00
5.560981565132462334e-01,-1.452243153073473847e+00,-9.256571181453306929e-01
5.562202417287266387e-01,-1.444675614377434192e+00,-1.733297390248912162e+00
5.563423269442070440e-01,-1.436411593062498770e+00,-8.378473668286186005e-01
5.564644121596874493e-01,-1.427462149429388649e+00,-2.246315293002838942e+00
5.565864973751678546e-01,-1.417839330945308784e+00,-1.005379305261056011e-01
5.567085825906482599e-01,-1.407556154540146265e+00,-2.200768117150193603e+00
5.568306678061286652e-01,-1.396626587477093562e+00,-1.297583068230524717e+00
5.569527530216090705e-01,-1.385065526825706383e+00,-1.493855535521461775e+00
5.570748382370894758e-01,-1.372888777567680352e+00,-1.765546138489146655e+00
5.571969234525698811e-01,-1.360113029367523430e+00,-1.021908687095028467e+00
5.573190086680502864e-01,-1.346755832042242806e+00,-8.181487499450208478e-01
5.574410938835306917e-01,-1.332835569766259720e+00,-1.418928624854542520e+00
5.575631790990110970e-01,-1.318371434049316893e+00,-7.136789780673735706e-01
5.576852643144915023e-01,-1.303383395527266897e+00,-1.271354549525817168e+00
5.578073495299719076e-01,-1.287892174607115026e+00,-1.819782157979447756e+00
5.579294347454523129e-01,-1.271919211009663542e+00,-1.311512963912581986e+00
5.580515199609327182e-01,-1.255486632254342982e+00,-1.519234665398727868e+00
5.581736051764131235e-01,-1.238617221132755519e+00,-1.008509835330203774e+00
5.582956903918935287e-01,-1.221334382218635550e+00,-1.420917828349310463e+00
5.584177756073739340e-01,-1.203662107463681963e+00,-1.240753705138347929e+00
5.585398608228543393e-01,-1.185624940929613125e+00,-1.728303662045379330e+00
5.586619460383347446e-01,-1.167247942708531161e+00,-6.325697086461680163e-01
5.587840312538151499e-01,-1.148556652084495200e+00,-1.326370863815020229e+00
5.589061164692955552e-01,-1.129577049990704296e+00,-1.664315605384733887e+00
5.590282016847759605e-01,-1.110335520817248511e+00,2.054016301066718952e-01
5.591502869002563658e-01,-1.090858813625796842e+00,-1.797346000586816039e+00
5.592723721157367711e-01,-1.071174002828206850e+00,-8.174588499271502329e-01
5.593944573312171764e-01,-1.051308448386820915e+00,-2.133141228888712604e+00
5.595165425466975817e-01,-1.031289755595197644e+00,-8.770283807747849547e-01
5.596386277621779870e-01,-1.011145734498158033e+00,-9.170889744890340367e-01
5.597607129776583923e-01,-9.909043590110537814e-01,-1.117093343353140256e+00
5.598827981931387976e-01,-9.705937257982227839e-01,-1.652365731025538409e+00
5.600048834086192029e-01,-9.502420129713375907e-01,-1.379507485547809553e+00
5.601269686240996082e-01,-9.298774386681162296e-01,-1.333157825918780404e+00
5.602490538395800135e-01,-9.095282195725454821e-01,-1.496590034167797789e+00
5.603711390550604188e-01,-8.892225294374548339e-01,-1.363245451670634045e+00
5.604932242705408241e-01,-8.689884576706801145e-01,-1.514255120185672432e-01
5.606153094860212294e-01,-8.488539680454424419e-01,-6.532494619588100626e-01
5.607373947015016347e-01,-8.288468575959029305e-01,-1.634330324265000911e-01
5.608594799169820400e-01,-8.089947157581816040e-01,-1.303415767619245713e+00
5.609815651324624453e-01,-7.893248838171630366e-01,-1.004976502665002824e+00
5.611036503479428506e-01,-7.698644147184550146e-01,-1.638389191941893142e+00
5.612257355634232558e-01,-7.506400333048243168e-01,-1.345867899451310246e+00
5.613478207789036611e-01,-7.316780970355198921e-01,-8.772346708833093087e-01
5.614699059943840664e-01,-7.130045572462015979e-01,-9.233077336825348258e-01
5.615919912098644717e-01,-6.946449210066452107e-01,1.940319667538620285e-01
5.617140764253448770e-01,-6.766242136320685940e-01,-6.226009268961334442e-01
5.618361616408252823e-01,-6.589669419034249742e-01,-7.915168837746615615e-01
5.619582468563056876e-01,-6.416970580506115018e-01,-4.119657620109035134e-01
5.620803320717860929e-01,-6.248379245517619029e-01,-6.113986481805655515e-01
5.622024172872664982e-01,-6.084122798001556642e-01,-1.151264048099080117e+00
5.623245025027469035e-01,-5.924422046894379790e-01,-9.058860766708125567e-01
5.624465877182273088e-01,-5.769490901661566973e-01,1.225293511474968566e-01
5.625686729337077141e-01,-5.619536057975206278e-01,8.994024468467021194e-02
5.626907581491881194e-01,-5.474756694003906077e-01,-4.188580102323027354e-01
5.628128433646685247e-01,-5.335344177763494677e-01,-2.379180195669217124e-02
5.629349285801489300e-01,-5.201481785957726700e-01,3.012564386003836470e-01
5.630570137956293353e-01,-5.073344434724049723e-01,-7.281972995812797667e-01
5.631790990111097406e-01,-4.951098422678596456e-01,-4.029524223685465589e-01
5.633011842265901459e-01,-4.834901186639742887e-01,-3.729446671856787576e-01
5.634232694420705512e-01,-4.724901070389034841e-01,-8.858968728853867658e-01
5.635453546575509565e-01,-4.621237106809283346e-01,-2.389078966436641305e-01
5.636674398730313618e-01,-4.524038813721299457e-01,-1.024242890893117375e+00
5.637895250885117671e-01,-4.433426003718175523e-01,-3.922126077860307869e-01
5.639116103039921724e-01,-4.349508608277901645e-01,-5.694078067475927263e-01
5.640336955194725777e-01,-4.272386516412330359e-01,-2.124650931848699742e-01
5.641557807349529829e-01,-4.202149428090584116e-01,-1.097645549550571920e+00
5.642778659504333882e-01,-4.138876722651531059e-01,-6.744374099620802365e-01
5.643999511659137935e-01,-4.082637342399629277e-01,5.333183390766265131e-01
5.645220363813941988e-01,-4.033489691554898449e-01,-4.707719946023232183e-01
5.646441215968746041e-01,-3.991481550706102444e-01,-3.650760759808492351e-01
5.647662068123550094e-01,-3.956650006892398208e-01,-7.304506931533030212e-01
5.648882920278354147e-01,-3.929021399416721128e-01,-3.702166765232989265e-01
5.650103772433158200e-01,-3.908611281470434351e-01,-2.009754348775448785e-01
5.651324624587962253e-01,-3.895424397625691926e-01,-6.273244308500799393e-01
5.652545476742766306e-01,-3.889454677228651458e-01,-5.136936179124524937e-01
5.653766328897570359e-01,-3.890685243703200791e-01,-4.722983877121662566e-01
5.654987181052374412e-01,-3.899088439751512980e-01,-2.420401245520834854e-01
5.656208033207178465e-01,-3.914625868414505216e-01,1.737960807644221006e-01
5.657428885361982518e-01,-3.937248449931451399e-01,-7.283876943219721456e-01
5.658649737516786571e-01,-3.966896494315531596e-01,6.300680823922488738e-03
5.659870589671590624e-01,-4.003499789538232934e-01,1.952883103913005680e-03
5.661091441826394677e-01,-4.046977705193248176e-01,-2.772815978478556653e-01
5.662312293981198730e-01,-4.097239311486750579e-01,1.311019451736670782e-01
5.663533146136002783e-01,-4.154183513379835491e-01,-3.658841697969824613e-01
5.664753998290806836e-01,-4.217699199685155942e-01,-3.678617764497801312e-01
5.665974850445610889e-01,-4.287665406899061615e-01,-5.155427652108586223e-01
5.667195702600414942e-01,-4.363951497527278067e-01,-5.715770455211612866e-01
5.668416554755218995e-01,-4.446417352643070586e-01,-5.498908097774852788e-01
5.669637406910023048e-01,-4.534913578393733324e-01,-1.383901944837926834e+00
5.670858259064827100e-01,-4.629281726151946441e-01,-1.627913452218126555e-01
5.672079111219631153e-01,-4.729354525988615499e-01,-6.340636540984672109e-01
5.673299963374435206e-01,-4.834956133122532140e-01,-1.217928551655580449e+00
5.674520815529239259e-01,-4.945902386986011368e-01,-9.429245085970261453e-03
